year,season,season_order,title,author,publisher,date,description,ISBN,Github_permalink,google_thumbnail,google_smallThumbnail,Cover URL override,cover_url,Github thumbnail,Cover,Style,Man partially unclothed,Woman partially unclothed,Has POC,
2013,Spring,1,"Bite Me, Your Grace",Brooklyn Ann,Sourcebooks Casablanca,Apr. 1,A bluestocking authoress falls hard for the Lord Vampire of London in this entertaining paranormal historical.,9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402274442.jpg,http://books.google.com/books/content?id=PUyVMAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=PUyVMAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=PUyVMAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,A Little Night Mischief,Emily Greenwood,Sourcebooks Casablanca,1-Jun,Regency romance author Greenwood debuts with a playful series about young ladies who discover that a little mischief can be a good thing.,9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402276316.jpg,http://books.google.com/books/content?id=VEB7MAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=VEB7MAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=VEB7MAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,Once Again a Bride,Jane Ashford,Sourcebooks Casablanca,Feb. 1,"A young widow is taken in by her abusive husband’s caring family, who help her come out of her shell and learn to love.",9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402276729.jpg,http://books.google.com/books/content?id=UYp7MAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=UYp7MAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=UYp7MAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,The Geek Girl and the Scandalous Earl,Gina Lamm,Sourcebooks Casablanca,Mar. 5,"An avid gamer falls through an antique mirror into a lavish bedchamber 200 years in the past, and into the arms of an earl in need of rescuing from his foolish romantic entanglements.",9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402277597.jpg,http://books.google.com/books/content?id=MxyBMAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=MxyBMAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=MxyBMAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,Darius,Grace Burrowes,Sourcebooks Casablanca,Apr. 2,A penniless Regency-era nobleman sells his body to make ends meet until he’s hired to impregnate another nobleman’s wife and finds himself falling in love with her.,9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402278518.jpg,http://books.google.com/books/content?id=E4GNzQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=E4GNzQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=E4GNzQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,What the Duke Desires,Sabrina Jeffries,S&S/Pocket,18-Jun,launches a historical series with a forbidden romance between a duke and the illegitimate daughter of a viscount.,9.78145E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781451693461.jpg,http://books.google.com/books/content?id=agISBLUeRfsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=agISBLUeRfsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=agISBLUeRfsC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2013,Spring,1,"Caged Warrior: Dragon Kings, Book One",Lindsey Piper,S&S/Pocket,25-Jun,"The first installment in this paranormal romance series features demonic gladiators, ruthless mafia villains, and a proud race on the brink of extinction.",9.78145E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781451695915.jpg,http://books.google.com/books/content?id=w9Y78UO_QgcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=w9Y78UO_QgcC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=w9Y78UO_QgcC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,One Heart to Win,Johanna Lindsey,S&S/Gallery,11-Jun,"Lindsey’s 50th novel reveals hidden identities, family secrets, and love that transcends a decades-long feud in the majestic ranchland of 1880s Montana Territory.",9.78148E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781476714264.jpg,http://books.google.com/books/content?id=19TT5k-6tkQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=19TT5k-6tkQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=19TT5k-6tkQC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Spring,1,If I Were You,Lisa Renee Jones,S&S/Gallery,Mar. 12,"In the steamy first installment in Jones’s Inside Out erotic romance trilogy, a woman reads a diary of sexual escapades and becomes obsessed with re-creating them.",9.78148E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781476726045.jpg,http://books.google.com/books/content?id=CeyOMgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=CeyOMgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=CeyOMgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2013,Spring,1,The Lone Hunt,L.L. Raand,Bold Strokes Books,Mar. 19,Werewolves and vampires battle in Raand’s continuation of her popular lesbian paranormal series.,9.7816E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781602828605.jpg,http://books.google.com/books/content?id=DWiVMQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=DWiVMQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=DWiVMQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2013,Spring,1,Improvisation,Karis Walsh,Bold Strokes Books,14-May,"High school geometry teacher Jan Carroll thinks she’s figured out the shape of her life and her future, until graphic artist and fiddle player Tina Nelson comes along and teaches her to improvise.",9.7816E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781602828728.jpg,http://books.google.com/books/content?id=FwmcMQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=FwmcMQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=FwmcMQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2013,Spring,1,Copper Girl,Jennifer Allis Provost,Spencer Hill/Spence City,25-Jun,"A magic-user hides her talents, fearful of being found out, until a silver elf appears in her dreams and steals her heart.",9.78194E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781939392022.jpg,http://books.google.com/books/content?id=QibCNAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=QibCNAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=QibCNAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2013,Fall,2,The Vampire with the Dragon Tattoo,Kerrelyn Sparks,Avon,Aug. 27,"Nerdy girl meets sexy Scot in this Love at Stake novel. 300,000-copy announced first printing.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062107732.jpg,http://books.google.com/books/content?id=bMi7ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=bMi7ngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=bMi7ngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Fall,2,Destiny’s Surrender,Beverly Jenkins,Avon,Sept. 24,"The story of a man, his mistress, and the baby he knew nothing about.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062231109.jpg,http://books.google.com/books/content?id=LJ4QnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=LJ4QnwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=LJ4QnwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,TRUE,
2013,Fall,2,Foreplay: The Ivy Chronicles,Sophie Jordan,Morrow,Nov. 5,"A debut New Adult trilogy set in an Ivy League university’s underground kink club. 75,000-copy announced first printing.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062279873.jpg,http://books.google.com/books/content?id=UfewGXFoi5EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=UfewGXFoi5EC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=UfewGXFoi5EC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2013,Fall,2,Wild Child,Molly O’Keefe,Bantam,Oct. 29,A contemporary romance about second chances at life and love.,9.78035E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780345533715.jpg,http://books.google.com/books/content?id=McpvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=McpvDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=McpvDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Fall,2,"Twilight Hunter: Execution Underground, Book 1",Kait Ballenger,Harlequin HQN,Aug. 27,The Execution Underground is an elite group tasked with protecting humanity from the supernatural.,9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373777389.jpg,http://books.google.com/books/content?id=3ZUaAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=3ZUaAAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=3ZUaAAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Fall,2,Let Me Hold You,Melanie Schuster,Harlequin Kimani,Sept. 17,Alana Sharp Dumond has remodeled her life. All she needs is someone to hold.,9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373863273.jpg,http://books.google.com/books/content?id=EcItAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=EcItAAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=EcItAAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,TRUE,
2013,Fall,2,The Counterfeit Mistress,Madeline Hunter,Jove,Sept. 24,"In this riveting historical romance, a darkly handsome nobleman is determined to unmask a delicate and mysterious young beauty.",9.78052E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780515151381.jpg,http://books.google.com/books/content?id=K_BvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=K_BvDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=K_BvDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2013,Fall,2,Sinners Club,Kate Pearce,Kensington/Aphrodisia,Jan. 1,The Sinners Club is a private gentlemen’s club whose members have mysterious pasts and secret fantasies too hot to reveal.,9.78076E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780758290175.jpg,http://books.google.com/books/content?id=Aw1QAgAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=Aw1QAgAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373222150i/17802738._SY180_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1373222150i/17802738._SY180_.jpg,,,Photorealistic,FALSE,TRUE,FALSE,
2013,Fall,2,The Mammoth Book of Best New Erotica 12,Maxim Jakubowski,Running Press,Jan. 7,"An inventive, provocative, and sensual collection.",9.78076E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780762449477.jpg,http://books.google.com/books/content?id=5_w9mwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=5_w9mwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=5_w9mwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2013,Fall,2,An Undying Oath,HK Savage,Staccato Publishing,Sept. 17,"Justin returns from war, but instead of being hailed as heroes he and his men are being sought as test subjects. Samantha unwittingly holds the key to his freedom, but doesn’t know who to trust.",9.78099E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780989202739.jpg,,,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1414974165i/10529795.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1414974165i/10529795.jpg,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Fall,2,Dangerous Seduction,Zoë Archer,St. Martin’s Paperbacks,Nov. 26,"This action-packed, steamy Victorian romance pairs up a combat veteran and a woman fighting for miners’ rights.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250015600.jpg,http://books.google.com/books/content?id=5dBOAQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=5dBOAQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=5dBOAQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Fall,2,Born in Chains,Caris Roane,St. Martin’s Paperbacks,Oct. 1,"launches a sexy series about hot, hunky vampire warriors.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250035295.jpg,http://books.google.com/books/content?id=V0lFAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=V0lFAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=V0lFAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Fall,2,The Devil Wears Kilts,Suzanne Enoch,St. Martin’s Paperbacks,Nov. 26,"In Enoch’s new Regency series, risk is its own reward.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250041609.jpg,http://books.google.com/books/content?id=Ue50AQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Ue50AQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=Ue50AQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2013,Fall,2,Against the Ropes,Sarah Castille,Sourcebooks Casablanca,Sept. 3,"Wealthy entrepreneur Max Huntington is tough, rough, and the owner of an elite mixed martial arts club. But one woman will bring him to his knees.",9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402284854.jpg,http://books.google.com/books/content?id=h8n5mQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=h8n5mQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=h8n5mQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Fall,2,Storm Warrior,Dani Harper,Amazon Publishing/Montlake Romance,Aug. 6,Romantic and paranormal elements combine in this immensely satisfying series launch with just a hint of spice.,9.78148E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781477805947.jpg,http://books.google.com/books/content?id=JtZ7mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=JtZ7mAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=JtZ7mAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2013,Fall,2,The Awakening: Book One of the Chronicles of the Nubian Underworld,Shakir Rashaan,Atria/Strebor,Dec. 3,is an erotically charged journey inside Atlanta’s African-American BDSM community.,9.78159E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781593095444.jpg,http://books.google.com/books/content?id=ifcPygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=ifcPygEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=ifcPygEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2014,Spring,1,Hold Me in Contempt,Wendy Williams,Morrow,Apr. 1,"In this erotic interracial love story, a serious, hard-working lawyer falls passionately in love with a sexy, dangerous man. Announced first print: 30,000.",9.78006E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780062268419.jpg,http://books.google.com/books/content?id=FRmAvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=FRmAvgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=FRmAvgEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,FALSE,TRUE,FALSE,
2014,Spring,1,Turned,Virna DePaul,Bantam,Apr. 1,kicks off the Belladonna Agency series with plenty of suspenseful paranormal action in a world where vampires live among humans.,9.78035E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780345542458.jpg,http://books.google.com/books/content?id=FJ7DxAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=FJ7DxAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=FJ7DxAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,TRUE,FALSE,
2014,Spring,1,Do or Die,Suzanne Brockmann,Ballantine,Feb. 4,"Bestseller Brockmann’s Reluctant Heroes series opener delivers everything that romantic suspense fans will expect, with a well-developed cast of sensitive alpha men and strong, imperfect women.",9.78035E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780345543790.jpg,http://books.google.com/books/content?id=iqOGnAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=iqOGnAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=iqOGnAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Spring,1,"Loving You, Baby",Melanie Schuster,Kimani,Apr. 15,"When Adrienne Sharp’s surrogacy deal with a Hollywood power couple goes south, she heads home to South Carolina to deliver a child she never expected to keep.",9.78037E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780373863549.jpg,http://books.google.com/books/content?id=pdwXAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=pdwXAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=pdwXAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,TRUE,
2014,Spring,1,Rule Breaker,Lora Leigh,Berkley,4-Feb,"is the first hardcover release in Leigh’s bestselling Breed series, about genetically engineered beings fighting for survival and searching for their perfect mates.",9.78043E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780425265451.jpg,http://books.google.com/books/content?id=VexvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=VexvDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=VexvDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Spring,1,Burn for Me,Cynthia Eden,Kensington/Brava,Feb. 1,"Eden launches a dark, sexy paranormal series featuring shapeshifters.",9.78076E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9780758284044.jpg,http://books.google.com/books/content?id=kQtQAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=kQtQAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1376751939i/17981276.jpg,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1376751939i/17981276.jpg,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Spring,1,The Unexpected Duchess,Valerie Bowman,St. Martin’s Paperbacks,Apr. 29,"Bowman spins a new Regency-set trilogy off from her Secret Brides series with this sweet, sassy story.",9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250042071.jpg,http://books.google.com/books/content?id=g9wjAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=g9wjAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=g9wjAwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Spring,1,Lick,Kylie Scott,St. Martin’s Griffin,6-May,is the first print edition of Scott’s bestselling new adult novel about a young woman who falls in love with a rock star.,9.78125E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781250052360.jpg,http://books.google.com/books/content?id=Wbc0AwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=Wbc0AwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=Wbc0AwAAQBAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Spring,1,Must Love Dukes,Elizabeth Michels,Sourcebooks Casablanca,Feb. 4,"Michels’s first Regency-era Tricks of the Ton novel gleams with humor and romance, accurately depicting the difficulties faced by 19th-century aristocratic women.",9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402285998.jpg,http://books.google.com/books/content?id=Did7mQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=Did7mQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=Did7mQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Spring,1,Her Perfect Mate,Paige Tyler,Sourcebooks Casablanca,6-May,is a contemporary series launch featuring thrilling military spec-ops teamwork with a paranormal edge.,9.7814E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781402292095.jpg,http://books.google.com/books/content?id=UGBungEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=UGBungEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=UGBungEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Spring,1,The Seduction of Miss Amelia Bell,Paula Quinn,Grand Central/Forever,Mar. 25,"is the first book in Quinn’s sexy Scottish romance series about the next generation of the MacGregor clan. Announced first print: 50,000.",9.78146E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781455519514.jpg,http://books.google.com/books/content?id=pwjjngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,http://books.google.com/books/content?id=pwjjngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,http://books.google.com/books/content?id=pwjjngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
2014,Spring,1,Strain,Amelia C. Gormley,Riptide,Feb. 17,"This dark, intense, erotic post-apocalyptic novel follows the life and love of a closeted young gay man who’s only seen the ruined world from the inside of a convent, and the rough and jaded soldier who rescues him from the revenants who killed his family.",9.78163E+12,https://raw.githubusercontent.com/the-pudding/romance-cover-imgs/main/static/assets/images/img_9781626490710.jpg,http://books.google.com/books/content?id=TDNJDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com/books/content?id=TDNJDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,http://books.google.com/books/content?id=TDNJDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,,,Photorealistic,TRUE,FALSE,FALSE,
